presentedImage,participant,0,1,2,3,4,5,6
winebarrel3.jpg,46781,,,,,,,
winebarrel4.jpg,46781,,,,,,,
wrestlingring7.jpg,46781,,,,,,,
yogastudio1.jpg,46781,,,,,,,
yogastudio4.jpg,46781,,,,,,,
ATM1.jpg,44563,,,,,,,
ATM4.jpg,44563,,,,,,,
HorseRaceTrack.jpg,44563,,,,,,,
RVinside2.jpg,44563,,,,,,,
ShowJumping7.jpg,44563,-0.4200746,-0.4200746,-0.4200746,-0.1564416,2.256815,-0.4200746,-0.4200746
airplanecabin1.jpg,44563,,,,,,,
airplanecabin3.jpg,44563,,,,,,,
airplanecabin5.jpg,44563,,,,,,,
airportTerminal2.jpg,44563,,,,,,,
airportTerminal3.jpg,44563,,,,,,,
airportTerminal4.jpg,44563,,,,,,,
airportTerminal6.jpg,44563,,,,,,,
alley1.jpg,44563,,,,,,,
alley2.jpg,44563,,,,,,,
alley3.jpg,44563,,,,,,,
alley4.jpg,44563,,,,,,,
amusement3.jpg,44563,,,,,,,
apartmentBuilding1.jpg,44563,,,,,,,
apartmentBuilding2.jpg,44563,,,,,,,
apartmentBuilding3.jpg,44563,,,,,,,
apartmentBuilding4.jpg,44563,,,,,,,
appleorchard2.jpg,44563,,,,,,,
appleorchard3.jpg,44563,,,,,,,
appleorchard4.jpg,44563,-0.4502008,-0.4502008,-0.4502008,0.01800803,2.232996,-0.4502008,-0.4502008
applestore1.jpg,44563,-0.8314077,-0.8314077,-0.4394984,0.5598706,1.735599,0.6382525,-0.8314077
applestore2.jpg,44563,,,,,,,
applestore4.jpg,44563,,,,,,,
applestore6.jpg,44563,-0.6845893,1.593282,1.270941,-0.1688449,-0.6416106,-0.6845893,-0.6845893
aquarium1.jpg,44563,-0.5863457,-0.5863457,-0.5863457,-0.3534708,0.6944662,2.004388,-0.5863457
arcade1.jpg,44563,,,,,,,
arcade2.jpg,44563,,,,,,,
artStudio1.jpg,44563,,,,,,,
artStudio3.jpg,44563,,,,,,,
attic1.jpg,44563,,,,,,,
attic2.jpg,44563,,,,,,,
attic3.jpg,44563,,,,,,,
attic4.jpg,44563,,,,,,,
auto_showroom1.jpg,44563,-0.7792604,1.469011,1.211013,0.326447,-0.6686897,-0.7792604,-0.7792604
auto_showroom3.jpg,44563,,,,,,,
auto_showroom4.jpg,44563,-0.512387,-0.512387,2.119282,0.4426539,-0.512387,-0.512387,-0.512387
auto_showroom5.jpg,44563,-0.5767037,-0.5767037,-0.5767037,1.141987,1.741531,-0.5767037,-0.5767037
backstage1.jpg,44563,-0.3977556,-0.3977556,-0.3977556,2.265478,-0.2766995,-0.3977556,-0.3977556
backstage2.jpg,44563,,,,,,,
backyard1.jpg,44563,,,,,,,
backyard2.jpg,44563,,,,,,,
backyard5.jpg,44563,,,,,,,
backyard6.jpg,44563,,,,,,,
baggageClaim1.jpg,44563,,,,,,,
baggageClaim2.jpg,44563,,,,,,,
baggageClaim3.jpg,44563,,,,,,,
baggageClaim4.jpg,44563,,,,,,,
balconyIN.jpg,44563,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
balconyIN2.jpg,44563,,,,,,,
ballroom1.jpg,44563,,,,,,,
ballroom2.jpg,44563,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
ballroom3.jpg,44563,,,,,,,
ballroom4.jpg,44563,-0.5989558,-0.5989558,1.863883,0.9549785,-0.4230387,-0.5989558,-0.5989558
bambooforest.jpg,44563,,,,,,,
bambooforest3.jpg,44563,-0.3943315,-0.3943315,-0.3943315,2.266219,-0.2945609,-0.3943315,-0.3943315
bambooforest4.jpg,44563,,,,,,,
bambooforest5.jpg,44563,-0.38804,-0.38804,-0.38804,2.2672,-0.3270001,-0.38804,-0.38804
banquetHall2.jpg,44563,,,,,,,
banquetHall4.jpg,44563,,,,,,,
banquetHall6.jpg,44563,,,,,,,
bar.jpg,44563,,,,,,,
bar2.jpg,44563,,,,,,,
bar8.jpg,44563,,,,,,,
barbershop2.jpg,44563,,,,,,,
barbershop3.jpg,44563,,,,,,,
baseball6.jpg,44563,,,,,,,
basement.jpg,44563,,,,,,,
basement5.jpg,44563,,,,,,,
basement6.jpg,44563,,,,,,,
basketballcourt.jpg,44563,,,,,,,
basketballcourt3.jpg,44563,,,,,,,
basketballcourt4.jpg,44563,,,,,,,
basketballcourt7.jpg,44563,,,,,,,
baywindow5.jpg,44563,,,,,,,
beach1.jpeg,44563,,,,,,,
beach2.jpg,44563,-0.5263582,-0.5263582,-0.5263582,-0.3601398,0.3047337,2.160839,-0.5263582
bedroom6.jpg,44563,,,,,,,
bikerack1.jpg,44563,,,,,,,
bistrooutdoor5.jpg,44563,-0.4150435,-0.4150435,-0.4150435,-0.1841584,2.259376,-0.4150435,-0.4150435
bistrooutdoor6.jpg,44563,,,,,,,
bleachers5.jpg,44563,,,,,,,
bleachers6.jpg,44563,,,,,,,
bleachers7.jpg,44563,,,,,,,
bleachers8.jpg,44563,-0.930319,0.955846,1.194098,0.9757004,-0.3346879,-0.930319,-0.930319
boardwalk.jpg,44563,,,,,,,
boardwalk2.jpg,44563,,,,,,,
boardwalk4.jpg,44563,,,,,,,
boardwalk6.jpg,44563,,,,,,,
botanicalGarden4.jpg,44563,,,,,,,
botanicalGarden5.jpg,44563,,,,,,,
botanicalGarden6.jpg,44563,,,,,,,
botanicalGarden7.jpg,44563,,,,,,,
bowlingalley3.jpg,44563,,,,,,,
bowlingalley5.jpg,44563,,,,,,,
breakroom2.jpg,44563,-0.3856652,-0.3856652,-0.3856652,2.267446,-0.3391194,-0.3856652,-0.3856652
breakroom4.jpg,44563,-0.3855331,-0.3855331,-0.3855331,2.267457,-0.3397919,-0.3855331,-0.3855331
breakroom5.jpg,44563,,,,,,,
brewery2.jpg,44563,,,,,,,
brewery4.jpg,44563,-0.6368511,-0.6368511,-0.6368511,-0.3639149,1.516312,1.395007,-0.6368511
bridalboutique2.jpg,44563,,,,,,,
bridalboutique3.jpg,44563,,,,,,,
bus_shelter.jpg,44563,,,,,,,
bus_shelter3.jpg,44563,,,,,,,
cabin3.jpg,44563,,,,,,,
cabin4.jpg,44563,,,,,,,
cabinIndoors.jpg,44563,,,,,,,
cabinIndoors5.jpg,44563,,,,,,,
cafeteria1.jpg,44563,-0.4006409,-0.4006409,-0.3221937,2.266563,-0.3418055,-0.4006409,-0.4006409
cafeteria5.jpg,44563,,,,,,,
cafeteria6.jpg,44563,,,,,,,
campsite.jpg,44563,,,,,,,
campsite3.jpg,44563,-0.4009995,-0.4009995,-0.4009995,-0.25964,2.264638,-0.4009995,-0.4009995
campsite6.jpg,44563,,,,,,,
campsite7.jpg,44563,,,,,,,
campusquad1.jpg,44563,,,,,,,
campusquad2.jpg,44563,,,,,,,
campusquad3.jpg,44563,-0.5662917,-0.5662917,1.856178,0.97528,-0.5662917,-0.5662917,-0.5662917
campusquad4.jpg,44563,,,,,,,
cargo5.jpg,44563,-0.5590573,-0.5590573,-0.5590573,-0.3288572,0.4604001,2.104686,-0.5590573
carmechanic.jpg,44563,,,,,,,
carmechanic2.jpg,44563,,,,,,,
carmechanic4.jpeg,44563,-0.4240195,-0.4240195,-0.4240195,-0.1344452,2.254543,-0.4240195,-0.4240195
casino1.jpg,44563,,,,,,,
casino3.jpg,44563,,,,,,,
castle2.jpg,44563,,,,,,,
castle3.jpg,44563,,,,,,,
castle4.jpg,44563,,,,,,,
cave.jpg,44563,,,,,,,
cave4.jpg,44563,,,,,,,
cave5.jpg,44563,,,,,,,
cave6.jpg,44563,-0.7509392,-0.7509392,1.351691,1.351691,0.3003757,-0.7509392,-0.7509392
cemetery.jpg,44563,,,,,,,
cemetery3.jpg,44563,,,,,,,
cemetery5.jpg,44563,,,,,,,
cemetery6.jpg,44563,,,,,,,
checkoutcounter2.jpg,44563,,,,,,,
checkoutcounter9.jpg,44563,,,,,,,
church3.jpg,44563,-0.7452875,-0.7452875,-0.7452875,-0.4607232,0.6775341,1.910646,0.1084054
church4.jpg,44563,-0.418121,-0.418121,-0.418121,2.257854,-0.1672484,-0.418121,-0.418121
church6.jpg,44563,,,,,,,
church8.jpg,44563,,,,,,,
churchInside1.jpg,44563,,,,,,,
churchInside3.jpg,44563,,,,,,,
churchInside4.jpg,44563,-0.389053,-0.389053,-0.389053,2.267075,-0.3218093,-0.389053,-0.389053
citystreet10.jpg,44563,-0.5930602,-0.5930602,-0.5930602,-0.4180002,0.882445,1.907796,-0.5930602
citystreet9.jpg,44563,,,,,,,
classroom1.jpg,44563,,,,,,,
cliff2.jpg,44563,-0.8097764,0.8502651,1.498086,0.7692875,-0.6883099,-0.8097764,-0.8097764
cliff3.jpg,44563,,,,,,,
cliff5.jpg,44563,,,,,,,
closet.jpg,44563,,,,,,,
clothingstore2.jpg,44563,-0.4813923,-0.4813923,-0.4813923,-0.3971486,0.1083133,2.214404,-0.4813923
clothingstore3.jpg,44563,,,,,,,
clothingstore5.jpg,44563,,,,,,,
conference3.jpg,44563,,,,,,,
conference4.jpg,44563,-0.7678906,1.591968,1.111256,0.2372345,-0.6367873,-0.7678906,-0.7678906
constructionSite2.jpg,44563,-0.6650969,-0.6650969,2.001337,0.3930118,0.2660387,-0.6650969,-0.6650969
constructionSite4.jpg,44563,,,,,,,
copyroom2.jpg,44563,,,,,,,
cornfield2.jpg,44563,,,,,,,
cornfield4.jpg,44563,,,,,,,
courthouse1.jpg,44563,,,,,,,
courthouse2.jpg,44563,-0.6568373,-0.6568373,-0.6568373,-0.055248,1.921403,0.7611948,-0.6568373
courthouse4.jpg,44563,-0.8283187,1.326776,1.070217,0.7623464,-0.6743833,-0.8283187,-0.8283187
courtroom2.jpg,44563,,,,,,,
courtroom3.jpg,44563,,,,,,,
cubicle4.jpg,44563,,,,,,,
cubicle7.jpg,44563,-0.482059,-0.482059,0.2219552,2.18834,-0.482059,-0.482059,-0.482059
dancestudio5.jpg,44563,,,,,,,
dancestudio6.jpg,44563,,,,,,,
deck1.jpg,44563,,,,,,,
deck2.jpg,44563,,,,,,,
deck4.jpg,44563,,,,,,,
deck5.jpg,44563,,,,,,,
dentist2.jpg,44563,,,,,,,
dentist4.jpg,44563,,,,,,,
desertvegetation2.jpg,44563,,,,,,,
desertvegetation3.jpg,44563,,,,,,,
desertvegetation6.jpg,44563,,,,,,,
diner10.jpg,44563,,,,,,,
diner11.jpg,44563,,,,,,,
diner12.jpg,44563,,,,,,,
diner14.jpg,44563,,,,,,,
dining_car.jpg,44563,,,,,,,
dining_car2.jpg,44563,,,,,,,
dining_car3.jpg,44563,-0.3892903,-0.3892903,-0.3892903,2.267043,-0.320592,-0.3892903,-0.3892903
dining_car6.jpg,44563,,,,,,,
diningroom1.jpg,44563,,,,,,,
diningroom3.jpg,44563,,,,,,,
diningroom5.jpg,44563,,,,,,,
dinosaur4.jpg,44563,-0.7906148,-0.7906148,-0.7906148,-0.6545254,0.7517321,1.658995,0.6156427
dock1.jpg,44563,-0.5045383,-0.5045383,-0.5045383,2.140328,0.3823631,-0.5045383,-0.5045383
dock2.jpg,44563,,,,,,,
dock3.jpg,44563,,,,,,,
dock4.jpg,44563,,,,,,,
doctor1.jpg,44563,,,,,,,
dormroom6.jpg,44563,,,,,,,
dormroom9.jpg,44563,,,,,,,
driveway4.jpg,44563,,,,,,,
driveway6.jpg,44563,,,,,,,
driveway7.jpg,44563,,,,,,,
driveway8.jpg,44563,,,,,,,
drycleaners4.jpg,44563,,,,,,,
drycleaners6.jpg,44563,-0.6689327,-0.6689327,-0.6689327,-0.0104521,1.891825,0.7943575,-0.6689327
drymountains.jpg,44563,-0.411532,-0.411532,-0.411532,2.260947,-0.2032869,-0.411532,-0.411532
drymountains3.jpg,44563,-0.57969,-0.57969,-0.57969,-0.3708311,0.6734633,2.016128,-0.57969
drymountains5.jpg,44563,,,,,,,
drymountains6.jpg,44563,-0.5868581,-0.5868581,-0.5868581,-0.3359874,0.6674952,2.015925,-0.5868581
dugout1.jpg,44563,,,,,,,
dugout2.jpg,44563,-0.4720639,-0.4720639,-0.4720639,-0.2204562,2.245299,-0.136587,-0.4720639
dugout4.jpg,44563,,,,,,,
elevatorOutside1.jpg,44563,-0.4929167,-0.4929167,-0.4929167,-0.01808868,2.229431,-0.2396751,-0.4929167
elevatorOutside2.jpg,44563,,,,,,,
elevatorOutside4.jpg,44563,,,,,,,
exerciseequipment3.jpg,44563,,,,,,,
exerciseequipment5.jpg,44563,,,,,,,
eyeglassstore9.jpg,44563,,,,,,,
fabricstore1.jpg,44563,,,,,,,
fabricstore2.jpg,44563,,,,,,,
factory1.jpg,44563,-0.4694391,-0.4694391,0.02933994,2.229836,-0.3814193,-0.4694391,-0.4694391
farm1.jpg,44563,,,,,,,
farm2.jpg,44563,,,,,,,
farm3.jpg,44563,,,,,,,
farm4.jpg,44563,,,,,,,
farmersmarket4.jpg,44563,-0.5656996,-0.5656996,-0.5656996,-0.4541532,0.717084,1.999868,-0.5656996
fireplace4.jpg,44563,,,,,,,
firestation2.jpg,44563,,,,,,,
firestation3.jpg,44563,,,,,,,
firestation4.jpg,44563,-0.5169902,-0.5169902,2.139682,0.382513,-0.4542342,-0.5169902,-0.5169902
firestation5.jpg,44563,,,,,,,
fittingroom2.jpg,44563,,,,,,,
fittingroom5.jpg,44563,-0.6527458,-0.6527458,-0.6527458,-0.2791617,1.588759,1.301386,-0.6527458
flowershop.jpg,44563,,,,,,,
flowershop3.jpg,44563,-0.591731,-0.591731,-0.591731,-0.4048685,1.930912,0.8408808,-0.591731
foodcourt.jpg,44563,,,,,,,
foodcourt6.jpg,44563,,,,,,,
forestpath10.jpg,44563,,,,,,,
forestpath2.jpg,44563,,,,,,,
forestpath4.jpg,44563,,,,,,,
forestpath6.jpg,44563,-0.3860909,-0.3860909,-0.3860909,2.267407,-0.3369521,-0.3860909,-0.3860909
fountain.jpg,44563,,,,,,,
fountain4.jpg,44563,,,,,,,
fountain7.jpg,44563,,,,,,,
frontDoor.jpg,44563,,,,,,,
frontDoor2.jpg,44563,,,,,,,
frontDoor3.jpg,44563,,,,,,,
frontDoor5.jpg,44563,-0.4660414,-0.4660414,-0.4660414,2.213696,0.1165103,-0.4660414,-0.4660414
frontFoyer.jpg,44563,,,,,,,
frontFoyer4.jpg,44563,,,,,,,
frontFoyer6.jpg,44563,-0.3993531,-0.3993531,-0.3993531,2.265081,-0.2683154,-0.3993531,-0.3993531
frontFoyer7.jpg,44563,,,,,,,
frontLawn2.jpg,44563,,,,,,,
frontLawn3.jpg,44563,-0.5434558,-0.5434558,0.7138613,2.003417,-0.5434558,-0.5434558,-0.5434558
frontLawn4.jpg,44563,,,,,,,
frontLawn5.jpg,44563,,,,,,,
gasstation2.jpg,44563,,,,,,,
gasstation6.jpg,44563,,,,,,,
gasstation7.jpg,44563,,,,,,,
gasstation8.jpg,44563,,,,,,,
gazebo.jpg,44563,,,,,,,
gazebo2.jpg,44563,-0.4715436,-0.4715436,2.221751,0.07521553,-0.4107926,-0.4715436,-0.4715436
gazebo3.jpg,44563,,,,,,,
gazebo5.jpg,44563,-0.5812754,-0.5812754,1.661851,1.244526,-0.5812754,-0.5812754,-0.5812754
golfcourse10.jpg,44563,-0.6259257,-0.6259257,-0.6259257,-0.3192221,0.9952219,1.827703,-0.6259257
golfcourse6.jpg,44563,,,,,,,
golfcourse7.jpg,44563,,,,,,,
greenhouse.jpg,44563,,,,,,,
greenhouse2.jpg,44563,,,,,,,
greenhouse5.jpg,44563,,,,,,,
greenmountains.jpg,44563,,,,,,,
grocerystore2.jpg,44563,,,,,,,
grocerystore3.jpg,44563,,,,,,,
grocerystore5.jpg,44563,,,,,,,
grocerystore6.jpg,44563,,,,,,,
hallway.jpg,44563,,,,,,,
hallway2.jpg,44563,,,,,,,
hallway4.jpg,44563,-0.3874957,-0.3874957,-0.3874957,2.267262,-0.3297836,-0.3874957,-0.3874957
hallway5.jpg,44563,,,,,,,
hardwarestore1.jpg,44563,,,,,,,
hayfield4.jpg,44563,,,,,,,
hayfield5.jpg,44563,,,,,,,
hayfield6.jpg,44563,,,,,,,
hayfield7.jpg,44563,,,,,,,
hedgemaze1.jpg,44563,-0.6819642,0.4328635,2.005056,0.2041809,-0.5962082,-0.6819642,-0.6819642
highway.jpg,44563,,,,,,,
highway2.jpg,44563,,,,,,,
highway4.jpg,44563,-0.385282,-0.385282,-0.385282,2.267479,-0.3410693,-0.385282,-0.385282
highway7.jpg,44563,,,,,,,
homegarage.jpg,44563,-0.4344614,-0.4344614,-0.4344614,-0.07504334,2.24735,-0.4344614,-0.4344614
homegarage2.jpg,44563,,,,,,,
homegarage3.jpg,44563,,,,,,,
homegarage4.jpg,44563,,,,,,,
homegarden6.jpg,44563,-0.7611337,1.476599,1.334521,0.02029689,-0.5480163,-0.7611337,-0.7611337
homegarden7.jpg,44563,,,,,,,
homeoffice.jpg,44563,,,,,,,
homeoffice8.jpg,44563,,,,,,,
hometheater2.jpg,44563,,,,,,,
horsebarn11.jpg,44563,,,,,,,
horsebarn8.jpg,44563,-0.6024935,-0.6024935,-0.6024935,-0.3980108,0.9311264,1.876858,-0.6024935
horsebarn9.jpg,44563,,,,,,,
hospitalroom2.jpg,44563,,,,,,,
hospitalroom3.jpg,44563,,,,,,,
hotelRoom2.jpg,44563,-0.5853492,-0.5853492,-0.5853492,1.50759,1.419156,-0.5853492,-0.5853492
hotelRoom3.jpg,44563,,,,,,,
hotelRoom7.jpg,44563,,,,,,,
hotellobby2.jpg,44563,,,,,,,
hut1.jpg,44563,,,,,,,
hut2.jpg,44563,,,,,,,
hut3.jpg,44563,,,,,,,
hut5.jpg,44563,,,,,,,
icecream2.jpg,44563,,,,,,,
igloo.jpg,44563,,,,,,,
igloo2.jpg,44563,,,,,,,
igloo4.jpg,44563,,,,,,,
igloo5.jpg,44563,,,,,,,
jail1.jpg,44563,,,,,,,
jewelrystore.jpg,44563,,,,,,,
jewelrystore8.jpg,44563,-0.5644242,-0.5644242,-0.5644242,0.9501141,1.872007,-0.5644242,-0.5644242
kindergarten_classroom.jpg,44563,,,,,,,
kindergarten_classroom5.jpg,44563,,,,,,,
kindergarten_classroom6.jpg,44563,,,,,,,
kindergarten_classroom7.jpg,44563,,,,,,,
lab1.jpg,44563,,,,,,,
lab3.jpg,44563,,,,,,,
lab4.jpg,44563,,,,,,,
lab5.jpg,44563,,,,,,,
labClass7.jpg,44563,,,,,,,
laundromat2.jpeg,44563,-0.6291022,-0.6291022,-0.6291022,-0.2621259,1.883274,0.8952607,-0.6291022
laundromat3.jpg,44563,-0.3933788,-0.3933788,-0.3933788,2.266398,-0.2995043,-0.3933788,-0.3933788
laundromat4.jpg,44563,-0.5217662,-0.4188828,2.178925,0.2498599,-0.4446037,-0.5217662,-0.5217662
library_aisle10.jpg,44563,,,,,,,
library_aisle3.jpg,44563,,,,,,,
library_aisle8.jpg,44563,,,,,,,
library_aisle9.jpg,44563,,,,,,,
lightingstore2.jpg,44563,,,,,,,
lightingstore3.jpg,44563,,,,,,,
lightingstore4.jpg,44563,-0.5504124,-0.5504124,-0.5504124,-0.4403299,0.577933,2.064046,-0.5504124
liquorstore.jpg,44563,,,,,,,
liquorstore2.jpg,44563,,,,,,,
liquorstore7.jpg,44563,,,,,,,
liquorstore8.jpg,44563,,,,,,,
livingroom.jpg,44563,-0.6693369,0.1716249,1.973686,0.532037,-0.6693369,-0.6693369,-0.6693369
lockerroom.jpg,44563,,,,,,,
lockerroom2.jpg,44563,,,,,,,
lockerroom3.jpg,44563,-0.4673018,-0.4673018,-0.4673018,-0.08419851,2.243891,-0.2904849,-0.4673018
lockerroom4.jpg,44563,,,,,,,
lookout4.jpg,44563,,,,,,,
mallindoor6.jpg,44563,,,,,,,
metroInside1.jpg,44563,,,,,,,
metroInside2.jpg,44563,,,,,,,
metroInside3.jpg,44563,-0.3779645,-0.3779645,-0.3779645,2.267787,-0.3779645,-0.3779645,-0.3779645
metroInside4.jpg,44563,,,,,,,
minigolf.jpg,44563,,,,,,,
minigolf8.jpg,44563,,,,,,,
museum3.jpg,44563,,,,,,,
museum4.jpg,44563,,,,,,,
museum5.jpg,44563,,,,,,,
museum6.jpg,44563,,,,,,,
musicStore1.jpg,44563,-0.4984146,-0.4984146,-0.4984146,-0.257044,2.222491,0.02821217,-0.4984146
musicStore3.jpg,44563,,,,,,,
newsstand2.jpg,44563,,,,,,,
newsstand5.jpg,44563,,,,,,,
newsstand7.jpg,44563,,,,,,,
nursery.jpg,44563,-0.6438559,-0.6438559,1.428324,1.480129,-0.3330289,-0.6438559,-0.6438559
nursery4.jpg,44563,,,,,,,
observatory1.jpg,44563,,,,,,,
observatory2.jpg,44563,,,,,,,
observatory4.jpeg,44563,-0.3860909,-0.3860909,-0.3860909,2.267406,-0.3369521,-0.3860909,-0.3860909
office3.jpg,44563,,,,,,,
operatingroom1.jpg,44563,,,,,,,
operatingroom4.jpg,44563,-0.3883974,-0.3883974,-0.3883974,2.267157,-0.32517,-0.3883974,-0.3883974
pantry5.jpg,44563,,,,,,,
park.jpg,44563,,,,,,,
park2.jpg,44563,,,,,,,
park7.jpg,44563,,,,,,,
park8.jpg,44563,,,,,,,
parkinggarage.jpg,44563,,,,,,,
parkinggarage2.jpg,44563,,,,,,,
parkinggarage3.jpg,44563,-0.5898,-0.5898,1.700907,1.194821,-0.5365278,-0.5898,-0.5898
parkinggarage4.jpg,44563,,,,,,,
parkinglot.jpg,44563,,,,,,,
parkinglot2.jpg,44563,,,,,,,
parkinglot3.jpg,44563,,,,,,,
pasture.jpg,44563,,,,,,,
pasture8.jpg,44563,,,,,,,
pasture9.jpg,44563,-0.5137539,-0.5137539,2.126067,0.4235737,-0.4946248,-0.5137539,-0.5137539
pavilion.jpg,44563,,,,,,,
pavilion2.jpg,44563,,,,,,,
pavilion3.jpg,44563,,,,,,,
pavilion5.jpg,44563,,,,,,,
pharmacy4.jpg,44563,,,,,,,
photographer_studio2.jpg,44563,,,,,,,
pier2.jpg,44563,,,,,,,
pier5.jpg,44563,-0.3864018,-0.3864018,-0.3864018,2.267377,-0.3353676,-0.3864018,-0.3864018
playground10.jpg,44563,,,,,,,
playground6.jpg,44563,,,,,,,
playground9.jpg,44563,-0.5384681,-0.5384681,2.046869,0.6213092,-0.514306,-0.5384681,-0.5384681
playroom4.jpg,44563,,,,,,,
playroom6.jpg,44563,,,,,,,
poolhall1.jpg,44563,,,,,,,
poolhall2.jpeg,44563,,,,,,,
poolhall5.jpg,44563,,,,,,,
porch.jpg,44563,-0.5852613,-0.5852613,-0.5852613,1.51659,1.409716,-0.5852613,-0.5852613
postoffice4.jpg,44563,,,,,,,
promenadeDeck.jpg,44563,,,,,,,
promenadeDeck2.jpg,44563,-0.4442515,-0.4442515,-0.07839733,2.24739,-0.3919866,-0.4442515,-0.4442515
promenadeDeck3.jpg,44563,-0.5942669,-0.5942669,-0.5942669,-0.466924,1.825248,1.018743,-0.5942669
promenadeDeck6.jpg,44563,-0.4396999,-0.4396999,-0.4396999,-0.04456417,2.243064,-0.4396999,-0.4396999
publicrestroom2.jpg,44563,,,,,,,
racecarcourse2.jpg,44563,,,,,,,
rainforest5.jpg,44563,,,,,,,
readingroom1.jpg,44563,,,,,,,
readingroom2.jpg,44563,,,,,,,
readingroom4.jpg,44563,,,,,,,
readingroom5.jpg,44563,,,,,,,
recordingstudio4.jpg,44563,,,,,,,
restaurant13.jpg,44563,-0.3842856,-0.3842856,-0.3842856,2.267558,-0.3461296,-0.3842856,-0.3842856
restaurant14.jpg,44563,,,,,,,
restaurant8.jpg,44563,,,,,,,
restaurantkitchen2.jpg,44563,,,,,,,
rooftop1.jpg,44563,,,,,,,
rooftop2.jpg,44563,,,,,,,
rooftop3.jpg,44563,,,,,,,
rooftop4.jpg,44563,,,,,,,
ruralroad2.jpg,44563,-0.4052686,-0.4052686,-0.4052686,-0.2369791,2.263322,-0.4052686,-0.4052686
ruralroad3.jpg,44563,-0.5149359,-0.5149359,0.4011378,2.133712,-0.4751065,-0.5149359,-0.5149359
ruralroad5.jpg,44563,,,,,,,
ruralroad7.jpg,44563,,,,,,,
sandDunes_desert_outdoor.jpg,44563,,,,,,,
sandDunes_desert_outdoor3.jpg,44563,,,,,,,
sandDunes_desert_outdoor8.jpg,44563,,,,,,,
sandDunes_desert_outdoor9.jpg,44563,,,,,,,
sandbox.jpg,44563,,,,,,,
savanna.jpg,44563,-0.6301531,-0.6301531,-0.6301531,-0.2447197,0.8687547,1.896577,-0.6301531
savanna5.jpg,44563,,,,,,,
sculpturegarden1.jpg,44563,,,,,,,
sculpturegarden2.jpg,44563,,,,,,,
sculpturegarden3.jpg,44563,,,,,,,
sculpturegarden4.jpg,44563,-0.3923723,-0.3923723,-0.3923723,2.266576,-0.3047147,-0.3923723,-0.3923723
shoestore2.jpg,44563,,,,,,,
shoestore4.jpg,44563,,,,,,,
sidewalk1.jpg,44563,-0.3967721,-0.3967721,-0.3967721,2.265706,-0.281845,-0.3967721,-0.3967721
sidewalk2.jpg,44563,,,,,,,
sidewalk3.jpg,44563,,,,,,,
sidewalk5.jpg,44563,,,,,,,
skatepark5.jpg,44563,-0.4101482,-0.4101482,-0.4101482,-0.2389396,2.263341,-0.3838084,-0.4101482
skatepark7.jpg,44563,-0.4653234,-0.4653234,2.227833,0.04419273,-0.4107324,-0.4653234,-0.4653234
soccerfield.jpg,44563,,,,,,,
soccerfield2.jpg,44563,,,,,,,
staircase.jpg,44563,,,,,,,
staircase4.jpg,44563,-0.6260512,-0.6260512,0.07148683,2.073118,0.3596004,-0.6260512,-0.6260512
staircase6.jpg,44563,-0.3802114,-0.3802114,-0.3802114,2.267758,-0.3667013,-0.3802114,-0.3802114
staircase7.jpg,44563,,,,,,,
stripmall.jpg,44563,,,,,,,
stripmall3.jpg,44563,,,,,,,
stripmall6.jpg,44563,-0.4737777,-0.4737777,2.20225,0.1666391,-0.4737777,-0.4737777,-0.4737777
tenniscourt.jpg,44563,,,,,,,
tenniscourt3.jpg,44563,-0.4645293,-0.4645293,2.227073,0.04889781,-0.4178541,-0.4645293,-0.4645293
theater2.jpg,44563,,,,,,,
ticket_counter6.jpg,44563,,,,,,,
tollbooth8.jpg,44563,,,,,,,
track.jpg,44563,,,,,,,
track5.jpg,44563,,,,,,,
trainStation1.jpg,44563,,,,,,,
trainStation3.jpg,44563,,,,,,,
trainStation5.jpg,44563,,,,,,,
treehouse.jpg,44563,,,,,,,
tvstudio2.jpg,44563,,,,,,,
tvstudio3.jpg,44563,,,,,,,
volleyballcourt.jpg,44563,,,,,,,
volleyballcourt4.jpg,44563,,,,,,,
waitingroom2.jpg,44563,,,,,,,
waitingroom3.jpg,44563,,,,,,,
waitingroom4.jpg,44563,-0.4444835,-0.4444835,-0.4444835,2.238729,-0.01631131,-0.4444835,-0.4444835
warehouse1.jpg,44563,,,,,,,
warehouse2.jpg,44563,,,,,,,
warehouse3.jpg,44563,-0.5706777,-0.5706777,-0.5706777,-0.3671239,0.5997568,2.050078,-0.5706777
warehouse4.jpg,44563,,,,,,,
warehouseoutside1.jpg,44563,,,,,,,
warehouseoutside2.jpg,44563,,,,,,,
warehouseoutside3.jpg,44563,,,,,,,
warehouseoutside4.jpg,44563,,,,,,,
weightroom.jpg,44563,,,,,,,
weightroom4.jpg,44563,,,,,,,
weightroom5.jpg,44563,,,,,,,
windmill1.jpg,44563,,,,,,,
windmill2.jpg,44563,-0.7962797,0.6772953,1.702391,0.6132268,-0.6040742,-0.7962797,-0.7962797
wineVineyard2.jpg,44563,,,,,,,
wineVineyard8.jpg,44563,,,,,,,
wineVineyard9.jpg,44563,,,,,,,
winebarrel2.jpg,44563,,,,,,,
winebarrel3.jpg,44563,,,,,,,
