presentedImage,participant,ahead,right,left,sharp_right,slight_right,slight_left,sharp_left
cemetery6.jpg,44477,,,,,,,
cemetery6.jpg,44513,,,,,,,
cemetery6.jpg,44518,,,,,,,
cemetery6.jpg,44525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemetery6.jpg,44545,,,,,,,
cemetery6.jpg,44580,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cemetery6.jpg,44585,0.0,1.0,0.0,0.0,0.0,0.0,1.0
cemetery6.jpg,44607,,,,,,,
cemetery6.jpg,44609,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cemetery6.jpg,44613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,43887,,,,,,,
checkoutcounter2.jpg,43904,0.0,0.0,0.0,0.0,1.0,0.0,0.0
checkoutcounter2.jpg,43947,,,,,,,
checkoutcounter2.jpg,44178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44238,,,,,,,
checkoutcounter2.jpg,44321,0.0,0.0,0.0,0.0,1.0,0.0,0.0
checkoutcounter2.jpg,44322,,,,,,,
checkoutcounter2.jpg,44347,,,,,,,
checkoutcounter2.jpg,44421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44480,,,,,,,
checkoutcounter2.jpg,44502,,,,,,,
checkoutcounter2.jpg,44508,0.0,0.0,0.0,0.0,1.0,0.0,0.0
checkoutcounter2.jpg,44576,,,,,,,
checkoutcounter2.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44584,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44606,,,,,,,
checkoutcounter2.jpg,44612,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter2.jpg,44614,,,,,,,
checkoutcounter9.jpg,43899,1.0,1.0,1.0,0.0,0.0,0.0,0.0
checkoutcounter9.jpg,43965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter9.jpg,43992,,,,,,,
checkoutcounter9.jpg,44033,0.0,0.0,0.0,1.0,0.0,0.0,0.0
checkoutcounter9.jpg,44076,0.0,0.0,0.0,1.0,0.0,0.0,0.0
checkoutcounter9.jpg,44365,0.0,1.0,0.0,0.0,0.0,0.0,1.0
checkoutcounter9.jpg,44368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
checkoutcounter9.jpg,44422,,,,,,,
checkoutcounter9.jpg,44532,,,,,,,
checkoutcounter9.jpg,44533,,,,,,,
checkoutcounter9.jpg,44579,0.0,1.0,0.0,0.0,0.0,0.0,0.0
church3.jpg,43903,,,,,,,
church3.jpg,44162,,,,,,,
church3.jpg,44218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church3.jpg,44235,,,,,,,
church3.jpg,44241,,,,,,,
church3.jpg,44293,,,,,,,
church3.jpg,44354,,,,,,,
church3.jpg,44398,0.0,1.0,1.0,0.0,0.0,0.0,0.0
church3.jpg,44542,,,,,,,
church3.jpg,44557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church3.jpg,44563,,,,,,,
church3.jpg,44581,,,,,,,
church3.jpg,44602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
church3.jpg,44608,,,,,,,
church4.jpg,43903,,,,,,,
church4.jpg,44162,,,,,,,
church4.jpg,44218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church4.jpg,44235,,,,,,,
church4.jpg,44241,,,,,,,
church4.jpg,44293,,,,,,,
church4.jpg,44354,,,,,,,
church4.jpg,44398,0.0,1.0,1.0,0.0,0.0,0.0,0.0
church4.jpg,44542,,,,,,,
church4.jpg,44557,1.0,1.0,1.0,0.0,0.0,0.0,0.0
church4.jpg,44563,,,,,,,
church4.jpg,44581,,,,,,,
church4.jpg,44602,1.0,0.0,1.0,0.0,0.0,0.0,0.0
church4.jpg,44608,,,,,,,
church6.jpg,43812,,,,,,,
church6.jpg,43823,,,,,,,
church6.jpg,43974,,,,,,,
church6.jpg,44025,1.0,1.0,1.0,0.0,0.0,0.0,0.0
church6.jpg,44213,,,,,,,
church6.jpg,44225,,,,,,,
church6.jpg,44239,,,,,,,
church6.jpg,44273,,,,,,,
church6.jpg,44288,0.0,0.0,0.0,0.0,1.0,0.0,0.0
church6.jpg,44299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church6.jpg,44313,,,,,,,
church6.jpg,44317,,,,,,,
church6.jpg,44332,,,,,,,
church6.jpg,44380,,,,,,,
church6.jpg,44401,,,,,,,
church6.jpg,44458,0.0,1.0,0.0,0.0,1.0,0.0,0.0
church6.jpg,44474,1.0,1.0,1.0,0.0,0.0,0.0,0.0
church6.jpg,44477,,,,,,,
church6.jpg,44513,,,,,,,
church6.jpg,44518,,,,,,,
church6.jpg,44525,0.0,0.0,0.0,1.0,0.0,0.0,0.0
church6.jpg,44545,,,,,,,
church6.jpg,44580,0.0,0.0,0.0,0.0,1.0,1.0,0.0
church6.jpg,44585,0.0,0.0,0.0,1.0,0.0,0.0,1.0
church6.jpg,44607,,,,,,,
church6.jpg,44609,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church6.jpg,44613,1.0,1.0,0.0,0.0,1.0,0.0,0.0
church8.jpg,43812,,,,,,,
church8.jpg,43823,,,,,,,
church8.jpg,43974,,,,,,,
church8.jpg,44025,0.0,0.0,0.0,0.0,0.0,1.0,0.0
church8.jpg,44213,,,,,,,
church8.jpg,44225,,,,,,,
church8.jpg,44239,,,,,,,
church8.jpg,44273,,,,,,,
church8.jpg,44288,1.0,1.0,1.0,0.0,0.0,0.0,0.0
church8.jpg,44299,1.0,1.0,0.0,0.0,0.0,0.0,0.0
church8.jpg,44313,,,,,,,
church8.jpg,44317,,,,,,,
church8.jpg,44332,,,,,,,
church8.jpg,44380,,,,,,,
church8.jpg,44401,,,,,,,
church8.jpg,44458,1.0,0.0,0.0,1.0,1.0,0.0,0.0
church8.jpg,44474,1.0,1.0,1.0,0.0,0.0,0.0,0.0
church8.jpg,44477,,,,,,,
church8.jpg,44513,,,,,,,
church8.jpg,44518,,,,,,,
church8.jpg,44525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church8.jpg,44545,,,,,,,
church8.jpg,44580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
church8.jpg,44585,0.0,0.0,1.0,0.0,0.0,1.0,1.0
church8.jpg,44607,,,,,,,
church8.jpg,44609,0.0,0.0,1.0,0.0,0.0,0.0,0.0
church8.jpg,44613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside1.jpg,43851,,,,,,,
churchInside1.jpg,44020,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside1.jpg,44124,,,,,,,
churchInside1.jpg,44237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside1.jpg,44386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside1.jpg,44406,1.0,0.0,0.0,0.0,0.0,1.0,0.0
churchInside1.jpg,44526,,,,,,,
churchInside3.jpg,43887,,,,,,,
churchInside3.jpg,43904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,43947,,,,,,,
churchInside3.jpg,44178,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44238,,,,,,,
churchInside3.jpg,44321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44322,,,,,,,
churchInside3.jpg,44347,,,,,,,
churchInside3.jpg,44421,1.0,0.0,0.0,1.0,0.0,0.0,1.0
churchInside3.jpg,44464,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44480,,,,,,,
churchInside3.jpg,44502,,,,,,,
churchInside3.jpg,44508,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44576,,,,,,,
churchInside3.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44584,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44606,,,,,,,
churchInside3.jpg,44612,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside3.jpg,44614,,,,,,,
churchInside4.jpg,43903,,,,,,,
churchInside4.jpg,44162,,,,,,,
churchInside4.jpg,44218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside4.jpg,44235,,,,,,,
churchInside4.jpg,44241,,,,,,,
churchInside4.jpg,44293,,,,,,,
churchInside4.jpg,44354,,,,,,,
churchInside4.jpg,44398,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside4.jpg,44542,,,,,,,
churchInside4.jpg,44557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside4.jpg,44563,,,,,,,
churchInside4.jpg,44581,,,,,,,
churchInside4.jpg,44602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
churchInside4.jpg,44608,,,,,,,
citystreet10.jpg,43903,,,,,,,
citystreet10.jpg,44162,,,,,,,
citystreet10.jpg,44218,0.0,1.0,0.0,0.0,0.0,0.0,0.0
citystreet10.jpg,44235,,,,,,,
citystreet10.jpg,44241,,,,,,,
citystreet10.jpg,44293,,,,,,,
citystreet10.jpg,44354,,,,,,,
citystreet10.jpg,44398,1.0,1.0,1.0,0.0,0.0,0.0,0.0
citystreet10.jpg,44542,,,,,,,
citystreet10.jpg,44557,1.0,1.0,1.0,1.0,1.0,1.0,1.0
citystreet10.jpg,44563,,,,,,,
citystreet10.jpg,44581,,,,,,,
citystreet10.jpg,44602,0.0,0.0,0.0,0.0,1.0,0.0,0.0
citystreet10.jpg,44608,,,,,,,
citystreet9.jpg,43899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
citystreet9.jpg,43965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
citystreet9.jpg,43992,,,,,,,
citystreet9.jpg,44033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
citystreet9.jpg,44076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
citystreet9.jpg,44365,1.0,0.0,0.0,0.0,1.0,1.0,0.0
citystreet9.jpg,44368,1.0,0.0,0.0,0.0,0.0,0.0,0.0
citystreet9.jpg,44422,,,,,,,
citystreet9.jpg,44532,,,,,,,
citystreet9.jpg,44533,,,,,,,
citystreet9.jpg,44579,1.0,0.0,0.0,0.0,0.0,0.0,0.0
classroom1.jpg,43899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
classroom1.jpg,43965,0.0,1.0,1.0,0.0,0.0,0.0,0.0
classroom1.jpg,43992,,,,,,,
classroom1.jpg,44033,0.0,0.0,0.0,1.0,0.0,0.0,0.0
classroom1.jpg,44076,0.0,0.0,0.0,1.0,0.0,0.0,0.0
classroom1.jpg,44365,1.0,1.0,1.0,0.0,1.0,0.0,0.0
classroom1.jpg,44368,0.0,1.0,1.0,0.0,0.0,0.0,0.0
classroom1.jpg,44422,,,,,,,
classroom1.jpg,44532,,,,,,,
classroom1.jpg,44533,,,,,,,
classroom1.jpg,44579,0.0,1.0,1.0,0.0,0.0,0.0,0.0
cliff2.jpg,43903,,,,,,,
cliff2.jpg,44162,,,,,,,
cliff2.jpg,44218,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cliff2.jpg,44235,,,,,,,
cliff2.jpg,44241,,,,,,,
cliff2.jpg,44293,,,,,,,
cliff2.jpg,44354,,,,,,,
cliff2.jpg,44398,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cliff2.jpg,44542,,,,,,,
cliff2.jpg,44557,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cliff2.jpg,44563,,,,,,,
cliff2.jpg,44581,,,,,,,
cliff2.jpg,44602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff2.jpg,44608,,,,,,,
cliff3.jpg,43812,,,,,,,
cliff3.jpg,43823,,,,,,,
cliff3.jpg,43974,,,,,,,
cliff3.jpg,44025,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cliff3.jpg,44213,,,,,,,
cliff3.jpg,44225,,,,,,,
cliff3.jpg,44239,,,,,,,
cliff3.jpg,44273,,,,,,,
cliff3.jpg,44288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cliff3.jpg,44299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff3.jpg,44313,,,,,,,
cliff3.jpg,44317,,,,,,,
cliff3.jpg,44332,,,,,,,
cliff3.jpg,44380,,,,,,,
cliff3.jpg,44401,,,,,,,
cliff3.jpg,44458,0.0,0.0,1.0,0.0,0.0,0.0,1.0
cliff3.jpg,44474,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cliff3.jpg,44477,,,,,,,
cliff3.jpg,44513,,,,,,,
cliff3.jpg,44518,,,,,,,
cliff3.jpg,44525,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cliff3.jpg,44545,,,,,,,
cliff3.jpg,44580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff3.jpg,44585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff3.jpg,44607,,,,,,,
cliff3.jpg,44609,0.0,0.0,1.0,0.0,0.0,0.0,1.0
cliff3.jpg,44613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff5.jpg,43899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cliff5.jpg,43965,0.0,0.0,0.0,1.0,1.0,0.0,1.0
cliff5.jpg,43992,,,,,,,
cliff5.jpg,44033,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cliff5.jpg,44076,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cliff5.jpg,44365,1.0,0.0,0.0,0.0,1.0,1.0,0.0
cliff5.jpg,44368,1.0,0.0,0.0,0.0,1.0,1.0,0.0
cliff5.jpg,44422,,,,,,,
cliff5.jpg,44532,,,,,,,
cliff5.jpg,44533,,,,,,,
cliff5.jpg,44579,0.0,0.0,1.0,0.0,0.0,0.0,0.0
closet.jpg,43887,,,,,,,
closet.jpg,43904,1.0,0.0,0.0,0.0,1.0,1.0,0.0
closet.jpg,43947,,,,,,,
closet.jpg,44178,1.0,1.0,0.0,0.0,0.0,0.0,0.0
closet.jpg,44238,,,,,,,
closet.jpg,44321,1.0,0.0,0.0,0.0,0.0,0.0,0.0
closet.jpg,44322,,,,,,,
closet.jpg,44347,,,,,,,
closet.jpg,44421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
closet.jpg,44464,0.0,0.0,0.0,1.0,1.0,0.0,0.0
closet.jpg,44480,,,,,,,
closet.jpg,44502,,,,,,,
closet.jpg,44508,0.0,1.0,0.0,0.0,1.0,0.0,0.0
closet.jpg,44576,,,,,,,
closet.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closet.jpg,44584,0.0,1.0,0.0,0.0,0.0,0.0,0.0
closet.jpg,44606,,,,,,,
closet.jpg,44612,1.0,0.0,0.0,0.0,0.0,0.0,0.0
closet.jpg,44614,,,,,,,
clothingstore2.jpg,43903,,,,,,,
clothingstore2.jpg,44162,,,,,,,
clothingstore2.jpg,44218,0.0,0.0,0.0,1.0,0.0,0.0,0.0
clothingstore2.jpg,44235,,,,,,,
clothingstore2.jpg,44241,,,,,,,
clothingstore2.jpg,44293,,,,,,,
clothingstore2.jpg,44354,,,,,,,
clothingstore2.jpg,44398,0.0,1.0,0.0,0.0,0.0,0.0,1.0
clothingstore2.jpg,44542,,,,,,,
clothingstore2.jpg,44557,0.0,1.0,1.0,1.0,0.0,0.0,1.0
clothingstore2.jpg,44563,,,,,,,
clothingstore2.jpg,44581,,,,,,,
clothingstore2.jpg,44602,0.0,0.0,0.0,1.0,0.0,0.0,0.0
clothingstore2.jpg,44608,,,,,,,
clothingstore3.jpg,43899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
clothingstore3.jpg,43965,0.0,1.0,1.0,0.0,0.0,0.0,0.0
clothingstore3.jpg,43992,,,,,,,
clothingstore3.jpg,44033,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clothingstore3.jpg,44076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
clothingstore3.jpg,44365,1.0,0.0,1.0,0.0,0.0,0.0,0.0
clothingstore3.jpg,44368,0.0,1.0,1.0,0.0,1.0,0.0,0.0
clothingstore3.jpg,44422,,,,,,,
clothingstore3.jpg,44532,,,,,,,
clothingstore3.jpg,44533,,,,,,,
clothingstore3.jpg,44579,1.0,0.0,0.0,0.0,0.0,0.0,0.0
clothingstore5.jpg,43887,,,,,,,
clothingstore5.jpg,43904,1.0,0.0,0.0,0.0,1.0,0.0,0.0
clothingstore5.jpg,43947,,,,,,,
clothingstore5.jpg,44178,1.0,0.0,0.0,0.0,1.0,0.0,0.0
clothingstore5.jpg,44238,,,,,,,
clothingstore5.jpg,44321,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clothingstore5.jpg,44322,,,,,,,
clothingstore5.jpg,44347,,,,,,,
clothingstore5.jpg,44421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clothingstore5.jpg,44464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clothingstore5.jpg,44480,,,,,,,
clothingstore5.jpg,44502,,,,,,,
clothingstore5.jpg,44508,1.0,1.0,0.0,0.0,1.0,0.0,0.0
clothingstore5.jpg,44576,,,,,,,
clothingstore5.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothingstore5.jpg,44584,0.0,1.0,0.0,0.0,1.0,0.0,0.0
clothingstore5.jpg,44606,,,,,,,
clothingstore5.jpg,44612,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clothingstore5.jpg,44614,,,,,,,
conference3.jpg,43812,,,,,,,
conference3.jpg,43823,,,,,,,
conference3.jpg,43974,,,,,,,
conference3.jpg,44025,0.0,0.0,0.0,0.0,1.0,0.0,0.0
conference3.jpg,44213,,,,,,,
conference3.jpg,44225,,,,,,,
conference3.jpg,44239,,,,,,,
conference3.jpg,44273,,,,,,,
conference3.jpg,44288,0.0,1.0,0.0,0.0,0.0,0.0,0.0
conference3.jpg,44299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
conference3.jpg,44313,,,,,,,
conference3.jpg,44317,,,,,,,
conference3.jpg,44332,,,,,,,
conference3.jpg,44380,,,,,,,
conference3.jpg,44401,,,,,,,
conference3.jpg,44458,1.0,0.0,0.0,0.0,1.0,0.0,0.0
conference3.jpg,44474,0.0,0.0,0.0,0.0,1.0,0.0,0.0
conference3.jpg,44477,,,,,,,
conference3.jpg,44513,,,,,,,
conference3.jpg,44518,,,,,,,
conference3.jpg,44525,1.0,1.0,0.0,0.0,0.0,0.0,0.0
conference3.jpg,44545,,,,,,,
conference3.jpg,44580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
conference3.jpg,44585,1.0,1.0,1.0,1.0,1.0,0.0,0.0
conference3.jpg,44607,,,,,,,
conference3.jpg,44609,0.0,0.0,0.0,0.0,1.0,0.0,0.0
conference3.jpg,44613,0.0,1.0,0.0,1.0,1.0,0.0,0.0
conference4.jpg,43903,,,,,,,
conference4.jpg,44162,,,,,,,
conference4.jpg,44218,0.0,0.0,0.0,0.0,0.0,1.0,0.0
conference4.jpg,44235,,,,,,,
conference4.jpg,44241,,,,,,,
conference4.jpg,44293,,,,,,,
conference4.jpg,44354,,,,,,,
conference4.jpg,44398,0.0,1.0,1.0,0.0,0.0,0.0,0.0
conference4.jpg,44542,,,,,,,
conference4.jpg,44557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
conference4.jpg,44563,,,,,,,
conference4.jpg,44581,,,,,,,
conference4.jpg,44602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
conference4.jpg,44608,,,,,,,
constructionSite2.jpg,43903,,,,,,,
constructionSite2.jpg,44162,,,,,,,
constructionSite2.jpg,44218,0.0,0.0,0.0,0.0,0.0,0.0,1.0
constructionSite2.jpg,44235,,,,,,,
constructionSite2.jpg,44241,,,,,,,
constructionSite2.jpg,44293,,,,,,,
constructionSite2.jpg,44354,,,,,,,
constructionSite2.jpg,44398,0.0,0.0,1.0,0.0,0.0,0.0,0.0
constructionSite2.jpg,44542,,,,,,,
constructionSite2.jpg,44557,1.0,1.0,1.0,1.0,1.0,1.0,1.0
constructionSite2.jpg,44563,,,,,,,
constructionSite2.jpg,44581,,,,,,,
constructionSite2.jpg,44602,0.0,0.0,1.0,0.0,0.0,0.0,0.0
constructionSite2.jpg,44608,,,,,,,
constructionSite4.jpg,43887,,,,,,,
constructionSite4.jpg,43904,0.0,0.0,0.0,0.0,1.0,1.0,0.0
constructionSite4.jpg,43947,,,,,,,
constructionSite4.jpg,44178,1.0,1.0,1.0,0.0,0.0,0.0,0.0
constructionSite4.jpg,44238,,,,,,,
constructionSite4.jpg,44321,0.0,1.0,1.0,0.0,0.0,0.0,0.0
constructionSite4.jpg,44322,,,,,,,
constructionSite4.jpg,44347,,,,,,,
constructionSite4.jpg,44421,0.0,0.0,0.0,1.0,0.0,0.0,1.0
constructionSite4.jpg,44464,0.0,0.0,1.0,1.0,0.0,0.0,0.0
constructionSite4.jpg,44480,,,,,,,
constructionSite4.jpg,44502,,,,,,,
constructionSite4.jpg,44508,1.0,0.0,0.0,1.0,0.0,0.0,1.0
constructionSite4.jpg,44576,,,,,,,
constructionSite4.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constructionSite4.jpg,44584,0.0,1.0,1.0,0.0,0.0,0.0,0.0
constructionSite4.jpg,44606,,,,,,,
constructionSite4.jpg,44612,0.0,0.0,0.0,1.0,0.0,0.0,1.0
constructionSite4.jpg,44614,,,,,,,
copyroom2.jpg,43887,,,,,,,
copyroom2.jpg,43904,0.0,0.0,0.0,0.0,1.0,0.0,0.0
copyroom2.jpg,43947,,,,,,,
copyroom2.jpg,44178,0.0,0.0,0.0,0.0,1.0,0.0,1.0
copyroom2.jpg,44238,,,,,,,
copyroom2.jpg,44321,0.0,1.0,0.0,0.0,0.0,0.0,0.0
copyroom2.jpg,44322,,,,,,,
copyroom2.jpg,44347,,,,,,,
copyroom2.jpg,44421,0.0,0.0,0.0,1.0,0.0,0.0,0.0
copyroom2.jpg,44464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
copyroom2.jpg,44480,,,,,,,
copyroom2.jpg,44502,,,,,,,
copyroom2.jpg,44508,0.0,0.0,0.0,1.0,0.0,0.0,0.0
copyroom2.jpg,44576,,,,,,,
copyroom2.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copyroom2.jpg,44584,0.0,1.0,0.0,0.0,0.0,0.0,0.0
copyroom2.jpg,44606,,,,,,,
copyroom2.jpg,44612,0.0,0.0,0.0,0.0,1.0,0.0,0.0
copyroom2.jpg,44614,,,,,,,
cornfield2.jpg,43851,,,,,,,
cornfield2.jpg,44020,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield2.jpg,44124,,,,,,,
cornfield2.jpg,44237,1.0,0.0,0.0,0.0,1.0,0.0,0.0
cornfield2.jpg,44386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield2.jpg,44406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cornfield2.jpg,44526,,,,,,,
cornfield4.jpg,43812,,,,,,,
cornfield4.jpg,43823,,,,,,,
cornfield4.jpg,43974,,,,,,,
cornfield4.jpg,44025,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44213,,,,,,,
cornfield4.jpg,44225,,,,,,,
cornfield4.jpg,44239,,,,,,,
cornfield4.jpg,44273,,,,,,,
cornfield4.jpg,44288,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44313,,,,,,,
cornfield4.jpg,44317,,,,,,,
cornfield4.jpg,44332,,,,,,,
cornfield4.jpg,44380,,,,,,,
cornfield4.jpg,44401,,,,,,,
cornfield4.jpg,44458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44477,,,,,,,
cornfield4.jpg,44513,,,,,,,
cornfield4.jpg,44518,,,,,,,
cornfield4.jpg,44525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44545,,,,,,,
cornfield4.jpg,44580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44607,,,,,,,
cornfield4.jpg,44609,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cornfield4.jpg,44613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courthouse1.jpg,43851,,,,,,,
courthouse1.jpg,44020,1.0,1.0,0.0,0.0,0.0,0.0,0.0
courthouse1.jpg,44124,,,,,,,
courthouse1.jpg,44237,1.0,0.0,0.0,1.0,0.0,0.0,1.0
courthouse1.jpg,44386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courthouse1.jpg,44406,1.0,0.0,0.0,0.0,1.0,0.0,0.0
courthouse1.jpg,44526,,,,,,,
courthouse2.jpg,43903,,,,,,,
courthouse2.jpg,44162,,,,,,,
courthouse2.jpg,44218,0.0,1.0,0.0,0.0,1.0,0.0,0.0
courthouse2.jpg,44235,,,,,,,
courthouse2.jpg,44241,,,,,,,
courthouse2.jpg,44293,,,,,,,
courthouse2.jpg,44354,,,,,,,
courthouse2.jpg,44398,0.0,1.0,1.0,0.0,0.0,0.0,0.0
courthouse2.jpg,44542,,,,,,,
courthouse2.jpg,44557,1.0,0.0,0.0,0.0,1.0,0.0,0.0
courthouse2.jpg,44563,,,,,,,
courthouse2.jpg,44581,,,,,,,
courthouse2.jpg,44602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courthouse2.jpg,44608,,,,,,,
courthouse4.jpg,43903,,,,,,,
courthouse4.jpg,44162,,,,,,,
courthouse4.jpg,44218,0.0,0.0,0.0,0.0,1.0,0.0,0.0
courthouse4.jpg,44235,,,,,,,
courthouse4.jpg,44241,,,,,,,
courthouse4.jpg,44293,,,,,,,
courthouse4.jpg,44354,,,,,,,
courthouse4.jpg,44398,0.0,0.0,0.0,1.0,0.0,0.0,1.0
courthouse4.jpg,44542,,,,,,,
courthouse4.jpg,44557,1.0,0.0,0.0,1.0,0.0,0.0,1.0
courthouse4.jpg,44563,,,,,,,
courthouse4.jpg,44581,,,,,,,
courthouse4.jpg,44602,0.0,0.0,1.0,1.0,0.0,0.0,0.0
courthouse4.jpg,44608,,,,,,,
courtroom2.jpg,43887,,,,,,,
courtroom2.jpg,43904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,43947,,,,,,,
courtroom2.jpg,44178,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44238,,,,,,,
courtroom2.jpg,44321,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44322,,,,,,,
courtroom2.jpg,44347,,,,,,,
courtroom2.jpg,44421,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44464,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44480,,,,,,,
courtroom2.jpg,44502,,,,,,,
courtroom2.jpg,44508,1.0,0.0,0.0,0.0,1.0,1.0,0.0
courtroom2.jpg,44576,,,,,,,
courtroom2.jpg,44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44584,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44606,,,,,,,
courtroom2.jpg,44612,1.0,0.0,0.0,0.0,0.0,0.0,0.0
courtroom2.jpg,44614,,,,,,,
courtroom3.jpg,43812,,,,,,,
courtroom3.jpg,43823,,,,,,,
